0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0810a7,,,,,,,,,,,,,,,,,,,5283,2468,3485,1738,3603,5722,2427,5759,2422,2930,2413,2934,5283,1317,2413,3346,,,𗗙,𘗠,𗣕,𘂤,𗧀,𗿖,𘃟,𗾈,𘃞,𘟙,𘃡,𗇋,𗗙,𗡼,𘃡,𗦇,,,·jij1,ɣa1,wjị1,kha1,lew1,ŋiaa2,·jwã1,mee2,ljɨ1,njij2,wji1,mjijr2,·jij1,bjịj2,wji1,lew2,,,於,門,人,間，,唯,[顏 淵],,賢,也。,王,為,者,於,佐,-DO，,可　,,之門人，惟回之賢可以為王者之佐，,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0810a8,,,,,,,,,,,,,,,,,,,2819,5009,1594,5298,3415,4724,2777,1175,2214,659,5714,1086,4979,5817,4243,1738,,,𗰁,𘘦,𗂧,𘇚,𗤄,𘅍,𘎪,𗡶,𘌽,𗍊,𗾖,𗸱,𘘥,𗬬,𗊱,𘂤,,,dźioow2,tśhjwo1,lhjịj2,mjii2,·jɨr1,zjịj1,tshjiij1,śjij1,thjɨ2,sju2,goor1,no2,·jɨ2,djij2,dzjo2,kha1,,,以。,故,國,治，,問，,時；,說,法,此,如。,孔　子,,謂,嘗：,「詩,間,
故其問為邦而告之以此。孔子嘗曰：《詩》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810b1,,,,,,,,,,,,,,,,,,,2777,2214,3565,1075,4105,2930,420,3355,4614,2930,2413,2934,1317,2413,3346,2819,,,𘎪,𘌽,𗤓,𘈩,𘓐,𘟙,𘝇,𗣼,𗖵,𘟙,𘃡,𗇋,𗡼,𘃡,𗦇,𗰁,,,tshjiij1,thjɨ2,thjoo1,lew1,dzjwo2,njij2,śjwii2,tśhja2,bju1,njij2,wji1,mjijr2,bjịj2,wji1,lew2,dźioow2,
,說：,『此,妙,一,人，,王,順,德,隨』,王,為,者,佐,為,可　以,,,云「媚茲一人，應侯順德 」以其可以為王者之佐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810b2,,,,,,,,,,,,,,,,,,,5635,2422,2350,451,4105,2114,4351,99,4474,2055,2530,5201,5009,690,99,2114,,,𘔼,𘃞,𘍞,𗟲,𘓐,𘋩,𘃽,𗙏,𗰣,𗓰,𘖑,𘆥,𘘦,𗝿,𗙏,𘋩,
,nioow1,ljɨ1,·io1,ŋwuu1,dzjwo2,do2,·o2,ɣiẹ2,zjịj1,na1,mjɨ1,---,tśhjwo1,tśhjij1,ɣiẹ2,do2,,,故,也。,蓋,言,人,處,入，,聲,之,深,不,如。,故,[鄭],聲,於,,故也。蓋言之入人不如聲之深，故于鄭聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810b3,,,,,,,,,,,,,,,,,,,1050,4979,1896,4105,2114,4884,4979,2422,2940,1627,451,420,3797,4723,972,4976,
,𗷁,𘘥,𘁧,𘓐,𘋩,𗲐,𘘥,𘃞,𘝗,𗢆,𗟲,𘝇,𗩨,𘅎,𘜶,𗱣 ,,,dzaa1,·jɨ2,tśhjiij1,dzjwo2,do2,bjịj1,·jɨ2,ljɨ1,·jiw1,śjwɨ1,ŋwuu1,śjwii2,tsə̣1,ljɨ̣j2,tha2,wjii1,,,淫,謂，,佞,人,於,殆,言,也。,[堯],[舜],言,順,色,喜,大,?,,言淫，于佞人言殆而已。堯舜于巧言令色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810b4,,,,,,,,,,,,,,,,,
,2114,1730,3401,447,4139,5722,2427,5283,5250,1730,316,2422,5722,2427,2114,1730,,,𘋩,𘂆,𗣓,𗟻,𗌭,𗿖,𘃟,𗗙,𘒩,𘂆,𗟭,𘃞,𗿖,𘃟,𘋩,𘂆,,,do2,tsjɨ1,gie1,phji1,ku1,ŋiaa2,·jwã1,·jij1,dzju1,tsjɨ1,wo2,ljɨ1,ŋiaa2,·jwã1,do2,tsjɨ1,,,於,亦,難,PUT,則，,[顏 淵],,於,教,亦,宜,也。,[顏 淵],,於,猶,,壬人 猶病其難，則其戒顏淵宜矣。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0810b5,,,,,,,,,,,,,,,,,,,2214,659,4139,1427,27,4105,2114,4616,4310,690,99,3772,3612,1896,4105,4474,,,𘌽,𗍊,𗌭,𗅉,𘈒,𘓐,𘋩,𗗂,𗋕,𗝿,𗙏,𗦁,𗫂,𘁧,𘓐,𗰣,,,thjɨ2,sju2,ku1,nioow1,dzjij2,dzjwo2,do2,mo2,thja1,tśhjij1,ɣiẹ2,ɣie2,tja1,tśhjiij1,dzjwo2,zjịj1,,,此,如,則；,後,餘,人,於,乎。,其,[鄭],聲,害,者，,佞,人,一般,,于淵猶然况餘人乎？夫鄭聲之害，,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0810b6,,,,,,,,,,,,,,,,,,,2530,5201,1896,4105,3772,3612,4202,2561,4474,2530,5201,5009,5714,1086,690,99,,,𘖑,𘆥,𘁧,𘓐,𗦁,𗫂,𗋈,𘗁,𗰣,𘖑,𘆥,𘘦,𗾖,𗸱,𗝿,𗙏,,,mjɨ1,---,tśhjiij1,dzjwo2,ɣie2,tja1,ŋwu2,dźja2,zjịj1,mjɨ1,---,tśhjwo1,goor1,no2,tśhjij1,ɣiẹ2,,,不,及；,佞,人,害,者，,口,利,一般,不,及。,故,孔　子,,[鄭],聲,
不及佞人；佞人之害，不及利口。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810b7,,,,,,,,,,,,,,,,,,,2114,4139,1050,4979,2422,1896,4105,2114,4139,4884,4979,4202,2561,2114,4139,3682,,,𘋩,𗌭,𗷁,𘘥,𘃞,𘁧,𘓐,𘋩,𗌭,𗲐,𘘥,𗋈,𘗁,𘋩,𗌭,𗫌,,,do2,ku1,dzaa1,·jɨ2,ljɨ1,tśhjiij1,dzjwo2,do2,ku1,bjịj1,·jɨ2,ŋwu2,dźja2,do2,ku1,nji1,
,於,則；,「淫」,言,也。,佞,人,於,則；,「殆」,言。,口,利,於,則；,「家,,故孔子于鄭聲言淫，于佞人言殆，于利口則言覆邦家也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810b8,,,,,,,,,,,,,,,,,,,1594,1277,4979,2422,3681,1724,1896,4105,2114,4139,3878,1833,4979,4202,2561,2114,,,𗂧,𗹪,𘘥,𘃞,𗪨,𘕘,𘁧,𘓐,𘋩,𗌭,𗧘,𘛒,𘘥,𗋈,𘗁,𘋩,
,lhjịj2,ljiij2,·jɨ2,ljɨ1,miej2,tsə1,tśhjiij1,dzjwo2,do2,ku1,wo2,ŋewr1,·jɨ2,ŋwu2,dźja2,do2,,,邦,覆」,言,也。,[孟 子],,佞,人,於,則；,「義,亂」,言。,口,利,於,,孟子于佞人言亂義，于利口 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811a1,,,,,,,,,,,,,,,,,,,4139,4100,1833,4979,2214,3612,4202,2561,1833,1175,1896,4105,362,2260,4475,,
,𗌭,𘓟,𘛒,𘘥,𘌽,𗫂,𗋈,𘗁,𘛒,𗡶,𘁧,𘓐,𗸒,𗮅,𗰛,,,,ku1,dźiej2,ŋewr1,·jɨ2,thjɨ2,tja1,ŋwu2,dźja2,ŋewr1,śjij1,tśhjiij1,dzjwo2,su1,rejr2,dzjịj1,,,,則；,「信,亂」,言。,是,者，,口,利,亂,法,佞,人,比,多,過。 ,,,言亂信。是利口之所亂者過于佞人，不多言而明矣。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811a2,,,,,,,,,,,,,,,,,
1086,4633,4105,5491,5662,3510,4139,1355,1235,3461,4918,,,,,,,,𗸱,𗖸,𘓐,𗈲,𗾫,𗤋,𗌭,𗅆,𗹝,𗪆,𘟣,,,,,,,,no2,ŋwuu1,dzjwo2,khwa1,sjiij2,mjij1,ku1,djɨj2,njij1,sjwɨɨ1,dju1,,,,,,,,子,曰：,「人,遠,慮,無,則；,必,近,憂,有」,,,,,,,,子曰：「人無遠慮，必有近憂。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0811a3,,,,,,,,,,,,,,,,,,,4777,362,3699,5662,3612,5491,5662,197,4777,3671,4250,1427,3461,3612,1235,3461,,,𘅣,𗸒,𗪘,𗾫,𗫂,𗈲,𗾫,𘟂,𘅣,𗫡,𗋸,𗅉,𗪆,𗫂,𗹝,𗪆,,,dạ2,su1,śji1,sjiij2,tja1,khwa1,sjiij2,ŋwu2,dạ2,njɨ2,mja1,nioow1,sjwɨɨ1,tja1,njij1,sjwɨɨ1,,,事,比,先,慮,者，,遠,慮,也。,事,至,而　後,,憂,者，,近,憂,,先事而慮之，遠慮也；事至而憂之，近憂也。,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0811a4,,,,,,,,,,,,,,,,,,,197,4105,5491,5662,3510,1355,1235,3461,4918,4979,4139,5491,5662,5753,3612,1235,,,𘟂,𘓐,𗈲,𗾫,𗤋,𗅆,𗹝,𗪆,𘟣,𘘥,𗌭,𗈲,𗾫,𗿷,𗫂,𗹝,,,ŋwu2,dzjwo2,khwa1,sjiij2,mjij1,djɨj2,njij1,sjwɨɨ1,dju1,·jɨ2,ku1,khwa1,sjiij2,dźjij2,tja1,njij1,,,也。,人,遠,慮,無，,定,近,憂,有。,謂,則，,遠,慮,有,者，,近,
「人無遠慮，必有近憂」則有遠慮，必無近,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811a5,,,,,,,,,,,,,,,,,,,3461,3510,2422,1224,1685,433,4633,5714,1131,5491,5662,5753,5070,4105,1235,2020,,,𗪆,𗤋,𘃞,𗸴,𘌞,𘈧,𗖸,𗾖,𘈷,𗈲,𗾫,𗿷,𘓊,𘓐,𗹝,𗑠,,,sjwɨɨ1,mjij1,ljɨ1,njwɨ2,tsə̣1,deej1,ŋwuu1,goor1,gji2,khwa1,sjiij2,dźjij2,zjɨɨr1,dzjwo2,njij1,rjir2,
,憂,無,也。,春,秋,傳,曰：,君　子,,遠,慮,有。,小　人,,邇,與,,憂矣。《春秋傳》曰 ：「君子有遠慮，小人從邇。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811a6,,,,,,,,,,,,,,,,,,,4614,2350,3301,4105,5662,3510,5635,3461,3510,5070,4105,1235,2020,4614,5635,5491,,,𗖵,𘍞,𗼃,𘓐,𗾫,𗤋,𘔼,𗪆,𗤋,𘓊,𘓐,𗹝,𗑠,𗖵,𘔼,𗈲,
,bju1,·io1,śjɨj2,dzjwo2,sjiij2,mjij1,nioow1,sjwɨɨ1,mjij1,zjɨɨr1,dzjwo2,njij1,rjir2,bju1,nioow1,khwa1,,,從。,蓋,聖,人,慮,無,因；,憂,無。,小　人,,邇,與,從,因；,遠,,蓋聖人無思則無慮 ，小人從邇則,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811a7,,,,,,,,,,,,,,,,,,,5662,2530,3838,5491,5662,3838,4139,5714,1131,197,2422,4310,5491,5662,2114,3838,
,𗾫,𘖑,𗩱,𗈲,𗾫,𗩱,𗌭,𗾖,𘈷,𘟂,𘃞,𗋕,𗈲,𗾫,𘋩,𗩱,,,sjiij2,mjɨ1,njwi2,khwa1,sjiij2,njwi2,ku1,goor1,gji2,ŋwu2,ljɨ1,thja1,khwa1,sjiij2,do2,njwi2,,,慮,不,能。,遠,慮,能,則，,君　子,,也,也。,其,遠,慮,於,能,,不能遠慮。夫善于遠慮，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811a8,,,,,,,,,,,,,,,,,
,3612,5109,5662,5608,1399,197,2422,5491,5662,2114,2530,3838,3612,3811,3461,3922,,,𗫂,𘙲,𗾫,𗏡,𗅢,𘟂,𘃞,𗈲,𗾫,𘋩,𘖑,𗩱,𗫂,𗥱,𗪆,𗤱,,,tja1,dźjo1,sjiij2,kụ1,seew2,ŋwu2,ljɨ1,khwa1,sjiij2,do2,mjɨ1,njwi2,tja1,dzej1,sjwɨɨ1,rjɨj2,,,者，,長,慮,後,顧,是,也。,遠,慮,於,不,善於,者，,私,憂,謀,,則長慮顧後者也；不善于遠慮，則私憂過計者也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0811b1,,,,,,,,,,,,,,,,,,,5491,197,2422,5746,4633,5714,1131,3772,5662,3699,1607,4882,4925,1965,3561,4633,,,𗈲,𘟂,𘃞,𗾎,𗖸,𗾖,𘈷,𗦁,𗾫,𗪘,𗂥,𗱽,𘞹,𗓪,𗫲,𗖸,,,khwa1,ŋwu2,ljɨ1,kjwi1,ŋwuu1,goor1,gji2,ɣie2,sjiij2,śji1,njij2,dzjɨ1,djɨ2,sjwĩ1,khjij1,ŋwuu1,,,遠,是,也。,[易]?,曰：,君　子,,患,思，,預　先,,準　備。,,[荀 卿],,曰：,,易曰：「君子思患而預防之。」荀卿 曰：,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0811b2,,,,,,,,,,,,,,,,,,,3699,1607,3772,5662,3612,4882,4979,5491,5662,2114,3838,197,2422,155,4024,460,,,𗪘,𗂥,𗦁,𗾫,𗫂,𗱽,𘘥,𗈲,𗾫,𘋩,𗩱,𘟂,𘃞,𗵿,𗶩,𘓺,,,śji1,njij2,ɣie2,sjiij2,tja1,dzjɨ1,·jɨ2,khwa1,sjiij2,do2,njwi2,ŋwu2,ljɨ1,bee2,thji2,ŋwər1,,,預　先,,患,慮,者，,豫,謂。,遠,慮,於,能,是,也。,[墨 翟],,天,
「先事慮患。 」善于遠慮者也。墨翟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811b3,,,,,,,,,,,,,,,,,,,2821,2530,3881,5283,3461,5787,4105,1273,4023,4250,1277,4979,3461,1168,247,5534,,,𗯴,𘖑 ,𗣷,𗗙,𗪆,𘔺,𘓐,𗹦,𗼻,𗋸,𗹪,𘘥,𗪆,𗡸,𘚇,𗉔,,,khju1,mjɨ1,lhə-,·jij1,sjwɨɨ1,khji2,dzjwo2,mə1,ljɨ̣2,mja1,ljiij2,·jɨ2,sjwɨɨ1,sji2,wjọ1,tśjiw1,
,下,不,足,於,憂。,[杞],人,天,地,?,毀,謂,憂。,?,?,[周],,憂天下之不足，杞子憂天地之壞，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811b4,,,,,,,,,,,,,,,,,,,4694,4250,1277,4979,3461,2214,3612,5491,5662,2114,2530,3838,197,2422,5714,1086,,,𗇮,𗋸,𗹪,𘘥,𗪆,𘌽,𗫂,𗈲,𗾫,𘋩,𘖑,𗩱,𘟂,𘃞,𗾖,𗸱,
,rar2,mja1,ljiij2,·jɨ2,sjwɨɨ1,thjɨ2,tja1,khwa1,sjiij2,do2,mjɨ1,njwi2,ŋwu2,ljɨ1,goor1,no2,,,廟,,毀,謂,憂。,此,者，,遠,慮,於,不,善於,COP,也。,孔　子,,,［］不善于遠慮者也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811b5,,,,,,,,,,,,,,,,,,,4633,4391,2114,5595,2439,3612,2236,1491,5679,3591,3926,3461,3510,3612,5662,1491,
,𗖸,𘛽,𘋩,𗏹,𘗕,𗫂,𘋼,𗅋,𗾟,𗤢,𗫻,𗪆,𗤋,𗫂,𗾫,𗅋,,,ŋwuu1,ljụ2,do2,·ju2,źiejr2,tja1,kjur2,mji1,wạ2,bji2,dźjiij1,sjwɨɨ1,mjij1,tja1,sjiij2,mji1,,,曰：,「身,於,常,佚,者，,志,不,廣；,{下,居，,憂,無},者，,思,不,,孔子曰：「處身而常佚者，志不廣；居下而無憂者，思不遠。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0811b6,,,,,,,,,,,,,,,,,
,5491,2214,659,4139,5714,1131,5491,5662,4918,3612,4391,2417,3461,5753,5635,□,,,𗈲,𘌽,𗍊,𗌭,𗾖,𘈷,𗈲,𗾫,𘟣,𗫂,𘛽,𘃪,𗪆,𗿷,𘔼,□,,,khwa1,thjɨ2,sju2,ku1,goor1,gji2,khwa1,sjiij2,dju1,tja1,ljụ2,dźjwa1,sjwɨɨ1,dźjij2,nioow1,□,,,遠」,此,如,則,君　子,,遠,慮,有,者，,身,終,憂,有,因，,□,,然則君子之有終身之憂，是以有遠慮也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0811b7,,,,,,,,,,,,,,,,,,,3603,2214,4391,2417,3461,5753,5635,5009,1235,3461,3510,2422,5714,1086,2539,1993,,,𗧀,𘌽,𘛽,𘃪,𗪆,𗿷,𘔼,𘘦,𗹝,𗪆,𗤋,𘃞,𗾖,𗸱,𘎑,𗑞,,,lew1,thjɨ2,ljụ2,dźjwa1,sjwɨɨ1,dźjij2,nioow1,tśhjwo1,njij1,sjwɨɨ1,mjij1,ljɨ1,goor1,no2,źja2,khjiw1,,,唯,此,身,終,憂,有,因，,故,近,憂,無,也。,孔　子,,[冉 求],,,惟其有終身之憂，故無近憂。孔子告冉有,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0811b8,,,,,,,,,,,,,,,,,,,5283,4979,4633,5491,4105,1491,□,□,2530,3838,3612,4997,4752,1965,□,□,,,𗗙,𘘥,𗖸,𗈲,𘓐,𗅋,□,□,𘖑,𗩱,𗫂,𘘮,𘅧,𗓪,□,□,,,·jij1,·jɨ2,ŋwuu1,khwa1,dzjwo2,mji1,□,□,mjɨ1,njwi2,tja1,mjo2,kjwi1,sjwĩ1,□,□,,,於,謂，,曰：,遠,人,不,□,□,不,能,者，,吾,[季 孫],,□,□,
曰：「遠人不服，不能來也。吾恐季孫之憂在蕭牆之內也。 」此謂人無遠慮必有近憂。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0813a1 ,,,,,,,,,,,,,,,,,,,□,1277,619,1726,197,5009,2935,1727,4979,4689,1724,4633,3319,3510,5343,444,,,□,𗹪,𗍅,𘝚,𘟂,𘘦,𘛃,𘝛,𘘥,𗈝,𘕘,𗖸,𗼜,𗤋,𗳒,𗟶,,,□,ljiij2,kjɨɨr1,kjwɨɨr1,ŋwu2,tśhjwo1,lu2,tśhioow1,·jɨ2,tsẹ̃1,tsə1,ŋwuu1,ɣie2,mjij1,ŋwu2,·jir1,
,□,毀,工,偷,COP。,故,位,竊,謂。,[曾 子],,曰：,「益,無,而,祿,,文子曰：知人之謂智，愛賢之謂人。文仲知柳下之賢而不與立，非不智也，不仁而已。不仁者，抑人以自高，棄人以自利，）此偷天工以私己者也，故謂之竊位。曾子曰：「無益而,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0813a2,,,,,,,,,,,,,,,,,,,4305,3690,3612,1727,197,4310,4151,4584,5061,962,362,1491,5759,1348,1724,1326,,,𗊢,𗨙,𗫂,𘝛,𘟂,𗋕,𗋳,𗕸,𘇥,𘜲,𗸒,𗅋,𗾈,𗅔,𘕘,𘚳,
,ljɨɨ1,lhjịj-,tja1,tśhioow1,ŋwu2,thja1,kwã1,tśhjow1,pho2,śju1,su1,mji1,mee2,njaa2,tsə1,śiã1,,,厚,受,者,竊,也。,其,[管 仲],,[鮑 叔],,比,不,賢,非，,[子 產],,,受厚祿者，竊也。」夫管仲非不賢于鮑叔，子產,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0813a3,,,,,,,,,,,,,,,,,,,1724,1614,362,1491,5759,1348,5714,1086,5061,962,1724,1614,5283,5759,1378,4151,
,𘕘,𗁡,𗸒,𗅋,𗾈,𗅔,𗾖,𗸱,𘇥,𘜲,𘕘,𗁡,𗗙,𗾈,𗄾,𗋳,,,tsə1,phji1,su1,mji1,mee2,njaa2,goor1,no2,pho2,śju1,tsə1,phji1,·jij1,mee2,sej1,kwã1,,,[子 皮],,比,不,賢,非。,孔　子,,[鮑 叔],,[子 皮],,於,賢,認為。,[管],,非不賢于子皮。孔子以鮑叔、子皮 為賢，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0813a4,,,,,,,,,,,,,,,,,
,4584,1724,1326,5283,1491,5759,1378,3612,5061,962,4151,4584,5283,1232,3838,1724,,,𗕸,𘕘,𘚳,𗗙,𗅋,𗾈,𗄾,𗫂,𘇥,𘜲,𗋳,𗕸,𗗙,𗁦,𗩱,𘕘,,,tśhjow1,tsə1,śiã1,·jij1,mji1,mee2,sej1,tja1,pho2,śju1,kwã1,tśhjow1,·jij1,bjịj1,njwi2,tsə1,,,[仲],[子 產],,於,不,賢,認為,者，,[鮑 叔],,[管 仲],,於,進,能；,[子],,以管仲、子產 為不賢者，以鮑、皮能進管、產，［］,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0813a5,,,,,,,,,,,,,,,,,,,1614,1724,1326,5283,1232,3838,4614,4151,4584,1724,1326,5759,1232,2530,3838,□,,,𗁡,𘕘,𘚳,𗗙,𗁦,𗩱,𗖵,𗋳,𗕸,𘕘,𘚳,𗾈,𗁦,𘖑,𗩱,□,,,phji1,tsə1,śiã1,·jij1,bjịj1,njwi2,bju1,kwã1,tśhjow1,tsə1,śiã1,mee2,bjịj1,mjɨ1,njwi2,□,,,[皮],[子 產],,於,進,能,以；,[管 仲],,[子 產],,賢,進,不,能,□,,而仲、僑 不能進賢也。,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0813a6,,,,,,,,,,,,,,,,,,,197,4101,2095,1217,4171,4584,□,5283,1491,1232,2644,5722,5423,5283,1491,1152,,,𘟂,𘓖,𗐾,𘔘,𗌃,𗕸,□,𗗙,𗅋,𗁦,𘎫,𗿖,𗳱,𗗙,𗅋,𗹐,,,ŋwu2,kow1,swẹ̃1,x~u1,t~u1,tśhjow1,□,·jij1,mji1,bjịj1,kji1,ŋiaa2,thja2,·jij1,mji1,twụ1,,,COP。,[公 孫 弘],,,[董 仲],,[舒]?,於,不,舉，,[汲 黯],,其,於,不,忠,
公孫弘不舉董仲舒，汲黯不以為忠； ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0813a7,,,,,,,,,,,,,,,,,,,4979,119,201,2095,962,390,5283,1491,1232,3126,967,5423,5283,5759,1491,1378,,,𘘥,𗘼 ,𗴼,𗐾,𘜲,𗸖 ,𗗙,𗅋,𗁦,𗏆,𘜹,𗳱,𗗙,𗾈,𗅋,𗄾,,,·jɨ2,gjuu1,khjiw2,swẹ̃1,śju1,gaa1,·jij1,mji1,bjịj1,xiwã1,dzow1,thja2,·jij1,mee2,mji1,sej1,
,謂。,[虞  丘],,[孫 叔 敖],,,於,不,舉，,[樊],姬,其,於,賢,不,以為。,,虞丘不舉孫叔敖，樊姬不以為賢。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0813a8,,,,,,,,,,,,,,,,,,,2214,,6,2935,1727,2934,197,4612,3433,2777,5759,1232,3709,91,3690,5759,,,𘌽,,𗄊,𘛃,𘝛,𗇋,𘟂,𗖏,𗤀,𘎪,𗾈,𗁦,𗨁,𗙀,𗨙,𗾈,
,thjɨ2,,zji2,lu2,tśhioow1,mjijr2,ŋwu2,njwo2,śjij1,tshjiij1,mee2,bjịj1,phju2,bjuu2,lhjịj-,mee2,,,此,,皆,位,竊,者,也。,古,世,說,賢,舉；,上,賞,受。,賢,,凡此皆謂竊位者也。古者，薦賢受上賞，（蔽賢蒙顯戮，然竊位而不蒙祿也幸矣。荀子曰：「蔽公者，謂之昧；隱良者，謂之妬。妬昧之臣，國之孽也。」）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014a1,,,,,,,,,,,,,,,,,,3510,2422,4105,4412,4535,3773,1730,4310,5728,3313,1933,2805,2422,4412,3502,2530,1420,
𗤋,𘃞,𘓐,𘝵,𗈜,𗧠,𘂆,𗋕,𗾔,𗼑,𘕣,𘐠,𘃞,𘝵,𗦢,𘖑 ,𗄻,,mjij1,ljɨ1,dzjwo2,·jij1,ka2,kiẹj2,tsjɨ1,thja1,be2,lhjị2,wa2,ŋwo2,ljɨ1,·jij1,dza2,mjɨ1,nwə1,,無,也。,人,自,絕，,欲,亦； ,其,日,月,何,傷,也。,己,量，,不,知；,,（叔孫武叔毀仲尼。子貢曰：「無以為也。仲尼不可毀也。他人之賢者，丘陵也，猶可踰也；仲尼，日月也，無得而踰焉。）人雖欲自絕，其何傷於日月乎。多見其不知,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014a2,,,,,,,,,,,,,,,,,
1649,2260,195,2422,1213,1724,637,1724,4101,5283,4979,4633,5714,1574,1651,2422,4584,,𘉑,𗮅,𘟀,𘃞,𘔜,𘕘,𗍠,𘕘,𘓖,𗗙,𘘥,𗖸,𗾖,𗁣,𘉞,𘃞,𗕸,,mjɨ1,rejr2,ljij2,ljɨ1,tśhjĩ1,tsə1,khjĩ1,tsə1,kow1,·jij1,·jɨ2,ŋwuu1,goor1,dzjɨ1,nja2,ljɨ1,tśhjow1,,他 ,多,見 ,也。,[陳 子 禽],,,[子 貢],,於,謂。,曰：,「子,恭,PPS,也。 ,[仲,,量也。」陳子禽謂子貢曰：「子為恭也，仲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014a3,,,,,,,,,,,,,,,,,,5224,5714,4474,4414,5759,1724,4101,4633,5714,1131,1075,451,5635,4496,3384,1075,451,,𘆵,𗾖,𗰣,𘝶,𗾈,𘕘,𘓖,𗖸,𗾖,𘈷,𘈩,𗟲,𘔼,𘄡,𗨻,𘈩,𗟲,,dźji1,goor1,zjịj1,thjij2,mee2,tsə1,kow1,ŋwuu1,goor1,gji2,lew1,ŋwuu1,nioow1,sjịj2,we2,lew1,ŋwuu1,,尼],子,一般,豈,賢」,[子 貢],,曰：,君　子,,一,言,因；,智,為。,一,言,,尼豈賢於 子乎。」子貢曰：「君子一言以為知，一言,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1014a4,,,,,,,,,,,,,,,,,,5635,1491,4496,3384,451,1491,3893,2778,3510,2422,5714,1086,5283,5201,2778,3510,3612,,𘔼,𗅋,𘄡,𗨻,𗟲,𗅋,𗧗,𘏚,𗤋,𘃞,𗾖,𗸱,𗗙,𘆥,𘏚,𗤋,𗫂,,nioow1,mji1,sjịj2,we2,ŋwuu1,mji1,tśhjwɨj1,tjị2,mjij1,ljɨ1,goor1,no2,·jij1,---,tjị2,mjij1,tja1,,因；,不,智,為。,言,不,慎,處,無,也。,孔　子,,之,及,處,無,者，,
「以為不知，言不可不慎也。夫子之不可及也，,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014a5,,,,,,,,,,,,,,,,,,5768,1273,1765,2779,5343,3667,2778,3510,2422,,,,,,,,,,𘊛,𗹦,𘋝,𘐏,𗳒,𗧊,𘏚,𗤋,𘃞,,,,,,,,,,dzjọ1,mə1,rewr2,tjị1,ŋwu2,to2,tjị2,mjij1,ljɨ1,,,,,,,,,
